Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
2023-08-25 10:47:17,-9999.0,81.537,56.395,72.645,3.068,7.431,3.433,19.601
2023-08-25 10:47:18,-9999.0,81.365,56.381,72.731,3.038,7.461,3.538,19.586
2023-08-25 10:47:19,-9999.0,81.216,56.418,72.367,3.113,7.521,3.433,19.586
2023-08-25 10:47:20,-9999.0,81.187,56.418,72.167,3.068,7.491,3.448,19.586
2023-08-25 10:47:21,-9999.0,80.937,56.268,70.9,2.978,7.416,3.493,19.631
2023-08-25 10:47:22,-9999.0,81.003,56.377,69.634,3.068,7.491,3.478,19.646
2023-08-25 10:47:23,-9999.0,81.011,56.342,68.539,3.023,7.476,3.583,19.646
2023-08-25 10:47:24,-9999.0,81.205,56.321,68.633,3.038,7.506,3.523,19.69
2023-08-25 10:47:25,-9999.0,81.271,56.315,68.412,3.068,7.401,3.508,19.631
2023-08-25 10:47:26,-9999.0,81.314,56.286,68.756,3.203,7.521,3.388,19.586
2023-08-25 10:47:27,-9999.0,81.293,56.309,68.635,3.083,7.506,3.478,19.601
2023-08-25 10:47:28,-9999.0,81.216,56.274,69.66,3.188,7.58,3.568,19.66
2023-08-25 10:47:29,-9999.0,81.207,56.251,69.695,3.143,7.566,3.448,19.586
2023-08-25 10:47:30,-9999.0,81.259,56.26,69.002,3.292,7.536,3.523,19.571
2023-08-25 10:47:31,-9999.0,81.259,56.202,69.302,3.233,7.551,3.523,19.527
2023-08-25 10:47:32,-9999.0,81.144,56.202,68.916,3.233,7.491,3.538,19.497
2023-08-25 10:47:33,-9999.0,81.173,56.216,68.171,3.292,7.551,3.448,19.542
2023-08-25 10:47:34,-9999.0,81.216,56.231,68.629,3.277,7.551,3.448,19.527
2023-08-25 10:47:35,-9999.0,81.345,56.231,68.944,3.248,7.566,3.478,19.453
2023-08-25 10:47:36,-9999.0,81.488,56.216,69.746,3.248,7.566,3.433,19.512
2023-08-25 10:47:37,-9999.0,81.531,56.173,70.334,3.337,7.58,3.418,19.497
2023-08-25 10:47:38,-9999.0,81.674,56.13,71.121,3.188,7.551,3.508,19.379
2023-08-25 10:47:39,-9999.0,81.611,56.167,71.444,3.307,7.536,3.403,19.423
2023-08-25 10:47:40,-9999.0,81.697,56.138,71.702,3.248,7.476,3.478,19.453
2023-08-25 10:47:41,-9999.0,81.396,56.253,72.79,3.233,7.536,3.493,19.423
2023-08-25 10:47:42,-9999.0,81.424,56.21,72.747,3.292,7.61,3.478,19.393
2023-08-25 10:47:43,-9999.0,81.453,56.225,72.59,3.173,7.655,3.508,19.468
2023-08-25 10:47:44,-9999.0,81.424,56.167,72.934,3.233,7.595,3.448,19.453
2023-08-25 10:47:45,-9999.0,81.416,56.173,72.095,3.203,7.64,3.358,19.423
2023-08-25 10:47:46,-9999.0,81.416,56.087,71.995,3.248,7.745,3.523,19.379
2023-08-25 10:47:47,-9999.0,81.43,56.145,72.081,3.248,7.685,3.418,19.512
2023-08-25 10:47:48,-9999.0,81.559,56.145,72.954,3.158,7.685,3.523,19.393
2023-08-25 10:47:49,-9999.0,81.588,56.202,72.539,3.188,7.64,3.403,19.393
2023-08-25 10:47:50,-9999.0,81.637,56.136,72.989,3.068,7.67,3.478,19.408
2023-08-25 10:47:51,-9999.0,81.701,56.085,73.324,3.053,7.655,3.508,19.349
2023-08-25 10:47:52,-9999.0,81.758,56.142,73.654,3.143,7.61,3.478,19.408
2023-08-25 10:47:53,-9999.0,81.692,56.149,72.743,3.203,7.64,3.433,19.438
2023-08-25 10:47:54,-9999.0,81.828,56.126,72.148,3.173,7.61,3.493,19.26
2023-08-25 10:47:55,-9999.0,81.913,56.126,72.048,3.113,7.715,3.433,19.349
2023-08-25 10:47:56,-9999.0,81.762,56.103,72.24,3.218,7.745,3.493,19.364
2023-08-25 10:47:57,-9999.0,81.74,56.153,72.447,3.248,7.745,3.388,19.245
2023-08-25 10:47:58,-9999.0,81.817,56.217,73.369,3.188,7.64,3.433,19.23
2023-08-25 10:47:59,-9999.0,81.809,56.122,73.733,3.203,7.7,3.523,19.319
2023-08-25 10:48:00,-9999.0,81.695,56.108,74.106,3.292,7.715,3.463,19.304
2023-08-25 10:48:01,-9999.0,81.795,56.151,74.22,3.218,7.67,3.553,19.304
2023-08-25 10:48:02,-9999.0,81.664,56.091,74.748,3.277,7.64,3.493,19.26
2023-08-25 10:48:03,-9999.0,81.67,56.169,74.668,3.263,7.715,3.478,19.156
2023-08-25 10:48:04,-9999.0,81.641,56.184,74.611,3.397,7.715,3.433,19.29
2023-08-25 10:48:05,-9999.0,81.742,56.025,73.752,3.457,7.685,3.403,19.275
2023-08-25 10:48:06,-9999.0,81.791,56.089,73.042,3.382,7.61,3.403,19.201
2023-08-25 10:48:07,-9999.0,81.834,56.003,73.271,3.472,7.715,3.493,19.26
2023-08-25 10:48:08,-9999.0,81.905,56.075,72.255,3.427,7.61,3.343,19.26
2023-08-25 10:48:09,-9999.0,81.797,56.023,72.39,3.367,7.655,3.358,19.23
2023-08-25 10:48:10,-9999.0,81.86,56.015,72.281,3.352,7.79,3.403,19.23
2023-08-25 10:48:11,-9999.0,81.932,56.058,72.61,3.412,7.7,3.478,19.26
2023-08-25 10:48:12,-9999.0,81.889,56.101,71.88,3.412,7.73,3.388,19.275
2023-08-25 10:48:13,-9999.0,81.875,56.044,71.522,3.382,7.73,3.418,19.201
2023-08-25 10:48:14,-9999.0,81.924,56.064,71.901,3.412,7.819,3.463,19.26
2023-08-25 10:48:15,-9999.0,81.838,56.05,72.302,3.427,7.715,3.493,19.26
2023-08-25 10:48:16,-9999.0,81.866,56.021,71.428,3.442,7.73,3.448,19.156
2023-08-25 10:48:17,-9999.0,81.795,56.021,70.154,3.352,7.655,3.433,19.112
2023-08-25 10:48:18,-9999.0,81.815,56.056,70.804,3.277,7.715,3.403,19.201
2023-08-25 10:48:19,-9999.0,81.666,56.036,71.07,3.322,7.655,3.508,19.171
2023-08-25 10:48:20,-9999.0,81.545,55.929,70.291,3.322,7.61,3.388,19.186
2023-08-25 10:48:21,-9999.0,81.531,55.914,70.09,3.203,7.61,3.463,19.126
2023-08-25 10:48:22,-9999.0,81.267,56.009,70.686,3.292,7.61,3.418,19.141
2023-08-25 10:48:23,-9999.0,81.189,55.945,70.422,3.263,7.64,3.493,19.126
2023-08-25 10:48:24,-9999.0,80.925,55.982,70.673,3.128,7.566,3.463,19.112
2023-08-25 10:48:25,-9999.0,80.811,55.939,71.132,3.158,7.685,3.433,19.186
2023-08-25 10:48:26,-9999.0,80.862,55.89,71.526,3.158,7.745,3.388,19.112
2023-08-25 10:48:27,-9999.0,80.897,55.925,71.318,3.158,7.715,3.373,19.141
2023-08-25 10:48:28,-9999.0,80.876,55.919,71.727,3.173,7.819,3.448,19.097
2023-08-25 10:48:29,-9999.0,80.776,55.976,70.753,3.188,7.7,3.448,19.082
2023-08-25 10:48:30,-9999.0,80.776,55.99,69.407,3.143,7.745,3.343,19.067
2023-08-25 10:48:31,-9999.0,80.676,55.933,69.908,3.203,7.79,3.388,19.067
2023-08-25 10:48:32,-9999.0,80.59,55.919,69.965,3.218,7.79,3.448,19.008
2023-08-25 10:48:33,-9999.0,80.518,56.005,70.109,3.322,7.805,3.373,19.067
2023-08-25 10:48:34,-9999.0,80.418,55.919,69.951,3.068,7.819,3.388,19.037
2023-08-25 10:48:35,-9999.0,80.303,55.847,70.209,3.248,7.879,3.388,19.067
2023-08-25 10:48:36,-9999.0,80.317,55.89,70.438,3.263,7.775,3.358,19.023
2023-08-25 10:48:37,-9999.0,80.326,55.927,71.091,3.233,7.909,3.448,19.052
2023-08-25 10:48:38,-9999.0,80.412,55.869,70.733,3.158,7.76,3.478,18.948
2023-08-25 10:48:39,-9999.0,80.483,55.912,70.36,3.143,7.834,3.388,18.948
2023-08-25 10:48:40,-9999.0,80.426,55.812,70.589,3.083,7.819,3.343,18.948
2023-08-25 10:48:41,-9999.0,80.555,55.912,69.644,3.023,7.79,3.403,18.948
2023-08-25 10:48:42,-9999.0,80.555,55.855,69.701,3.098,7.805,3.403,18.948
2023-08-25 10:48:43,-9999.0,80.583,55.869,69.716,3.128,7.775,3.448,18.993
2023-08-25 10:48:44,-9999.0,80.641,55.884,70.79,3.143,7.834,3.418,19.008
2023-08-25 10:48:45,-9999.0,80.612,55.797,71.391,3.038,7.775,3.328,18.919
2023-08-25 10:48:46,-9999.0,80.655,55.927,71.706,3.068,7.819,3.373,19.008
2023-08-25 10:48:47,-9999.0,80.827,55.84,70.346,3.083,7.685,3.403,18.874
2023-08-25 10:48:48,-9999.0,80.755,55.869,69.83,3.023,7.775,3.358,18.978
2023-08-25 10:48:49,-9999.0,80.676,55.76,69.307,3.053,7.745,3.403,18.963
2023-08-25 10:48:50,-9999.0,80.71,55.81,69.055,3.158,7.7,3.343,18.978
2023-08-25 10:48:51,-9999.0,80.602,55.845,68.474,3.218,7.64,3.358,18.859
2023-08-25 10:48:52,-9999.0,80.551,55.894,69.583,3.233,7.685,3.373,18.978
2023-08-25 10:48:53,-9999.0,80.528,55.771,70.176,3.203,7.64,3.298,18.948
2023-08-25 10:48:54,-9999.0,80.62,55.748,70.354,3.128,7.685,3.313,18.859
2023-08-25 10:48:55,-9999.0,80.569,55.855,70.389,3.053,7.58,3.254,18.934
2023-08-25 10:48:56,-9999.0,80.418,55.847,70.252,3.053,7.655,3.403,18.889
2023-08-25 10:48:57,-9999.0,80.438,55.925,69.571,3.173,7.67,3.403,18.815
2023-08-25 10:48:58,-9999.0,80.301,55.859,70.121,3.143,7.61,3.298,18.904
2023-08-25 10:48:59,-9999.0,80.23,55.816,70.436,3.083,7.67,3.328,18.845
2023-08-25 10:49:00,-9999.0,80.187,55.845,70.393,3.203,7.625,3.328,18.845
2023-08-25 10:49:01,-9999.0,80.344,55.801,70.45,3.143,7.61,3.403,18.963
2023-08-25 10:49:02,-9999.0,80.287,55.773,70.78,3.307,7.7,3.358,18.859
2023-08-25 10:49:03,-9999.0,80.273,55.859,70.966,3.322,7.58,3.283,18.845
2023-08-25 10:49:04,-9999.0,80.279,55.822,70.571,3.277,7.595,3.239,18.756
2023-08-25 10:49:05,-9999.0,80.365,55.822,70.485,3.292,7.58,3.283,18.785
2023-08-25 10:49:06,-9999.0,80.356,55.828,69.832,3.352,7.595,3.254,18.815
2023-08-25 10:49:07,-9999.0,80.414,55.857,69.346,3.382,7.595,3.433,18.83
2023-08-25 10:49:08,-9999.0,80.242,55.771,69.317,3.277,7.655,3.164,18.681
2023-08-25 10:49:09,-9999.0,80.228,55.785,69.761,3.427,7.655,3.313,18.741
2023-08-25 10:49:10,-9999.0,80.228,55.713,69.56,3.218,7.566,3.358,18.756
2023-08-25 10:49:11,-9999.0,80.27,55.799,70.291,3.203,7.655,3.298,18.726
2023-08-25 10:49:12,-9999.0,80.262,55.719,70.727,3.173,7.625,3.283,18.785
2023-08-25 10:49:13,-9999.0,80.283,55.711,71.535,3.203,7.61,3.358,18.726
2023-08-25 10:49:14,-9999.0,80.297,55.812,71.635,3.113,7.625,3.239,18.696
2023-08-25 10:49:15,-9999.0,80.289,55.803,71.884,3.173,7.64,3.224,18.741
2023-08-25 10:49:16,-9999.0,80.383,55.697,71.506,3.143,7.655,3.283,18.667
2023-08-25 10:49:17,-9999.0,80.354,55.682,71.549,3.113,7.536,3.313,18.696
2023-08-25 10:49:18,-9999.0,80.211,55.769,71.95,3.188,7.625,3.209,18.726
2023-08-25 10:49:19,-9999.0,80.168,55.697,72.079,3.143,7.566,3.179,18.711
2023-08-25 10:49:20,-9999.0,80.174,55.76,72.529,3.068,7.566,3.164,18.637
2023-08-25 10:49:21,-9999.0,80.18,55.723,72.993,3.053,7.685,3.283,18.756
2023-08-25 10:49:22,-9999.0,80.131,55.703,73.288,2.993,7.476,3.373,18.652
2023-08-25 10:49:23,-9999.0,80.232,55.645,73.302,3.023,7.655,3.194,18.696
2023-08-25 10:49:24,-9999.0,80.217,55.688,73.416,3.068,7.595,3.254,18.711
2023-08-25 10:49:25,-9999.0,80.103,55.789,73.674,3.098,7.655,3.298,18.667
2023-08-25 10:49:26,-9999.0,80.152,55.608,73.823,3.188,7.595,3.194,18.681
2023-08-25 10:49:27,-9999.0,80.252,55.666,73.494,3.233,7.595,3.254,18.607
2023-08-25 10:49:28,-9999.0,80.244,55.715,73.328,3.263,7.536,3.298,18.637
2023-08-25 10:49:29,-9999.0,80.187,55.629,73.543,3.397,7.551,3.254,18.637
2023-08-25 10:49:30,-9999.0,80.152,55.738,73.666,3.502,7.566,3.254,18.563
2023-08-25 10:49:31,-9999.0,80.146,55.674,73.774,3.382,7.476,3.209,18.652
2023-08-25 10:49:32,-9999.0,80.232,55.616,73.817,3.457,7.521,3.239,18.637
2023-08-25 10:49:33,-9999.0,80.154,55.697,74.012,3.532,7.58,3.224,18.607
2023-08-25 10:49:34,-9999.0,80.162,55.647,73.991,3.472,7.521,3.194,18.578
2023-08-25 10:49:35,-9999.0,80.013,55.699,73.985,3.487,7.506,3.194,18.652
2023-08-25 10:49:36,-9999.0,79.906,55.649,73.42,3.382,7.506,3.029,18.533
2023-08-25 10:49:37,-9999.0,79.964,55.563,72.647,3.532,7.536,3.209,18.533
2023-08-25 10:49:38,-9999.0,80.0,55.571,72.856,3.487,7.595,3.164,18.518
2023-08-25 10:49:39,-9999.0,80.043,55.614,72.87,3.532,7.506,3.209,18.652
2023-08-25 10:49:40,-9999.0,80.029,55.485,73.013,3.517,7.491,3.074,18.592
2023-08-25 10:49:41,-9999.0,80.0,55.542,72.956,3.517,7.58,3.104,18.533
2023-08-25 10:49:42,-9999.0,80.015,55.542,72.383,3.457,7.506,3.104,18.578
2023-08-25 10:49:43,-9999.0,79.814,55.514,72.598,3.457,7.61,3.179,18.474
2023-08-25 10:49:44,-9999.0,79.814,55.586,72.713,3.562,7.491,3.179,18.592
2023-08-25 10:49:45,-9999.0,79.728,55.557,72.555,3.442,7.536,3.209,18.607
2023-08-25 10:49:46,-9999.0,79.8,55.542,72.684,3.517,7.566,3.194,18.533
2023-08-25 10:49:47,-9999.0,79.714,55.514,72.04,3.472,7.521,3.149,18.533
2023-08-25 10:49:48,-9999.0,79.642,55.629,70.407,3.562,7.446,3.119,18.503
2023-08-25 10:49:49,-9999.0,79.685,55.514,69.935,3.562,7.491,3.119,18.533
2023-08-25 10:49:50,-9999.0,79.542,55.499,69.075,3.517,7.446,3.134,18.503
2023-08-25 10:49:51,-9999.0,79.685,55.528,69.004,3.502,7.521,3.224,18.518
2023-08-25 10:49:52,-9999.0,79.671,55.514,68.416,3.547,7.446,3.209,18.488
2023-08-25 10:49:53,-9999.0,79.614,55.456,68.818,3.472,7.491,3.134,18.563
2023-08-25 10:49:54,-9999.0,79.548,55.505,69.282,3.502,7.506,3.239,18.444
2023-08-25 10:49:55,-9999.0,79.34,55.483,69.961,3.352,7.446,3.179,18.444
2023-08-25 10:49:56,-9999.0,79.188,55.532,69.982,3.352,7.551,3.194,18.429
2023-08-25 10:49:57,-9999.0,79.102,55.446,70.669,3.397,7.446,3.164,18.444
2023-08-25 10:49:58,-9999.0,79.166,55.394,71.148,3.427,7.566,3.164,18.503
2023-08-25 10:49:59,-9999.0,79.086,55.516,71.083,3.427,7.536,3.074,18.444
2023-08-25 10:50:00,-9999.0,78.949,55.407,71.203,3.307,7.446,3.134,18.37
2023-08-25 10:50:01,-9999.0,78.898,55.485,71.267,3.248,7.506,3.044,18.37
2023-08-25 10:50:02,-9999.0,79.033,55.433,71.702,3.382,7.491,3.089,18.399
2023-08-25 10:50:03,-9999.0,79.01,55.54,72.052,3.203,7.491,3.164,18.385
2023-08-25 10:50:04,-9999.0,79.139,55.497,72.281,3.188,7.416,3.104,18.414
2023-08-25 10:50:05,-9999.0,79.068,55.497,71.393,3.068,7.416,3.134,18.399
2023-08-25 10:50:06,-9999.0,79.039,55.454,70.405,3.158,7.476,3.074,18.296
2023-08-25 10:50:07,-9999.0,79.274,55.489,69.466,3.188,7.341,3.029,18.429
2023-08-25 10:50:08,-9999.0,79.231,55.518,69.767,3.203,7.491,3.074,18.385
2023-08-25 10:50:09,-9999.0,79.237,55.452,68.856,3.277,7.386,3.104,18.296
2023-08-25 10:50:10,-9999.0,79.338,55.452,69.028,3.233,7.371,3.089,18.37
2023-08-25 10:50:11,-9999.0,79.194,55.423,69.258,3.382,7.446,3.119,18.34
2023-08-25 10:50:12,-9999.0,79.237,55.51,69.157,3.233,7.416,3.074,18.325
2023-08-25 10:50:13,-9999.0,79.329,55.415,68.949,3.188,7.476,3.119,18.296
2023-08-25 10:50:14,-9999.0,79.315,55.473,69.779,3.263,7.446,3.029,18.37
2023-08-25 10:50:15,-9999.0,79.379,55.493,70.358,3.203,7.446,3.119,18.37
2023-08-25 10:50:16,-9999.0,79.284,55.528,70.15,3.053,7.386,3.089,18.296
2023-08-25 10:50:17,-9999.0,79.256,55.384,70.551,3.188,7.476,3.119,18.355
2023-08-25 10:50:18,-9999.0,79.176,55.419,69.97,3.098,7.476,3.134,18.281
2023-08-25 10:50:19,-9999.0,79.061,55.419,68.752,3.128,7.566,3.119,18.34
2023-08-25 10:50:20,-9999.0,79.019,55.448,68.294,3.158,7.476,3.104,18.221
2023-08-25 10:50:21,-9999.0,78.976,55.419,68.666,3.098,7.446,3.074,18.31
2023-08-25 10:50:22,-9999.0,78.99,55.448,69.339,3.053,7.595,3.104,18.31
2023-08-25 10:50:23,-9999.0,78.912,55.427,69.219,3.173,7.536,3.089,18.266
2023-08-25 10:50:24,-9999.0,78.74,55.384,68.259,3.158,7.476,3.029,18.162
2023-08-25 10:50:25,-9999.0,78.591,55.349,67.995,3.113,7.595,3.074,18.251
2023-08-25 10:50:26,-9999.0,78.577,55.378,67.995,3.113,7.58,3.089,18.266
2023-08-25 10:50:27,-9999.0,78.476,55.392,68.267,3.173,7.536,3.089,18.206
2023-08-25 10:50:28,-9999.0,78.513,55.343,68.447,3.248,7.536,3.209,18.221
2023-08-25 10:50:29,-9999.0,78.421,55.322,68.527,3.233,7.476,3.074,18.206
2023-08-25 10:50:30,-9999.0,78.478,55.394,68.699,3.367,7.551,3.104,18.251
2023-08-25 10:50:31,-9999.0,78.536,55.337,69.043,3.337,7.521,3.134,18.236
2023-08-25 10:50:32,-9999.0,78.722,55.337,68.885,3.427,7.566,3.104,18.266
2023-08-25 10:50:33,-9999.0,78.665,55.279,68.498,3.397,7.446,3.194,18.221
2023-08-25 10:50:34,-9999.0,78.564,55.265,68.527,3.352,7.506,3.104,18.117
2023-08-25 10:50:35,-9999.0,78.593,55.308,68.785,3.337,7.58,3.074,18.162
2023-08-25 10:50:36,-9999.0,78.63,55.345,68.936,3.382,7.476,3.149,18.117
2023-08-25 10:50:37,-9999.0,78.601,55.259,69.352,3.382,7.521,2.969,18.162
2023-08-25 10:50:38,-9999.0,78.673,55.215,69.323,3.457,7.461,3.089,18.103
2023-08-25 10:50:39,-9999.0,78.687,55.244,69.581,3.412,7.476,3.119,18.088
2023-08-25 10:50:40,-9999.0,78.687,55.287,69.352,3.337,7.536,3.119,18.147
2023-08-25 10:50:41,-9999.0,78.515,55.244,69.165,3.367,7.491,3.029,18.088
2023-08-25 10:50:42,-9999.0,78.401,55.273,68.793,3.277,7.446,3.014,18.073
2023-08-25 10:50:43,-9999.0,78.401,55.259,68.363,3.307,7.551,3.059,18.117
2023-08-25 10:50:44,-9999.0,78.38,55.238,68.472,3.248,7.476,3.029,18.073
2023-08-25 10:50:45,-9999.0,78.403,55.232,68.38,3.337,7.595,2.88,18.088
2023-08-25 10:50:46,-9999.0,78.446,55.347,68.595,3.307,7.521,3.044,18.132
2023-08-25 10:50:47,-9999.0,78.345,55.232,68.953,3.248,7.595,3.089,18.103
2023-08-25 10:50:48,-9999.0,78.403,55.246,68.852,3.203,7.566,3.074,18.058
2023-08-25 10:50:49,-9999.0,78.288,55.189,68.867,3.307,7.536,3.089,18.103
2023-08-25 10:50:50,-9999.0,78.26,55.203,68.623,3.307,7.58,2.94,18.117
2023-08-25 10:50:51,-9999.0,78.403,55.117,68.809,3.263,7.58,3.074,17.954
2023-08-25 10:50:52,-9999.0,78.36,55.189,68.766,3.263,7.655,3.044,18.013
2023-08-25 10:50:53,-9999.0,78.36,55.146,68.996,3.263,7.595,2.955,17.969
2023-08-25 10:50:54,-9999.0,78.366,55.181,68.701,3.292,7.536,3.089,18.028
2023-08-25 10:50:55,-9999.0,78.321,55.222,68.814,3.233,7.7,3.059,17.954
2023-08-25 10:50:56,-9999.0,78.135,55.135,68.513,3.188,7.566,3.029,18.013
2023-08-25 10:50:57,-9999.0,77.998,55.185,67.387,3.277,7.506,2.984,18.028
2023-08-25 10:50:58,-9999.0,77.975,55.205,66.447,3.263,7.58,2.999,17.969
2023-08-25 10:50:59,-9999.0,77.746,55.191,65.473,3.203,7.58,3.014,17.984
2023-08-25 10:51:00,-9999.0,77.666,55.154,65.723,3.233,7.461,3.074,17.939
2023-08-25 10:51:01,-9999.0,77.566,55.255,66.597,3.292,7.655,2.984,17.999
2023-08-25 10:51:02,-9999.0,77.572,55.102,66.46,3.143,7.58,2.969,17.939
2023-08-25 10:51:03,-9999.0,77.621,55.166,66.939,3.218,7.685,3.029,17.984
2023-08-25 10:51:04,-9999.0,77.628,55.216,67.131,3.233,7.7,3.104,17.91
2023-08-25 10:51:05,-9999.0,77.484,55.216,66.773,3.248,7.58,3.074,17.88
2023-08-25 10:51:06,-9999.0,77.562,55.164,67.123,3.233,7.61,3.059,17.865
2023-08-25 10:51:07,-9999.0,77.605,55.164,66.965,3.277,7.67,2.969,17.954
2023-08-25 10:51:08,-9999.0,77.691,55.121,67.008,3.263,7.67,2.999,17.969
2023-08-25 10:51:09,-9999.0,77.791,55.193,67.453,3.263,7.67,3.104,17.91
2023-08-25 10:51:10,-9999.0,77.883,55.127,68.29,3.263,7.715,3.059,17.88
2023-08-25 10:51:11,-9999.0,77.912,55.098,69.121,3.263,7.67,2.984,17.924
2023-08-25 10:51:12,-9999.0,77.947,55.133,69.47,3.337,7.64,2.94,17.88
2023-08-25 10:51:13,-9999.0,77.947,55.176,70.187,3.263,7.64,2.955,17.895
2023-08-25 10:51:14,-9999.0,77.818,55.162,70.688,3.263,7.745,3.014,17.82
2023-08-25 10:51:15,-9999.0,77.881,55.154,71.095,3.292,7.67,3.014,17.85
2023-08-25 10:51:16,-9999.0,77.738,55.125,71.195,3.352,7.58,3.089,17.835
2023-08-25 10:51:17,-9999.0,77.701,55.074,71.158,3.307,7.73,3.059,17.82
2023-08-25 10:51:18,-9999.0,77.707,55.152,70.935,3.367,7.7,3.044,17.791
2023-08-25 10:51:19,-9999.0,77.9,55.144,70.956,3.367,7.73,2.955,17.746
2023-08-25 10:51:20,-9999.0,77.885,55.172,70.813,3.382,7.715,3.029,17.835
2023-08-25 10:51:21,-9999.0,78.0,55.115,70.755,3.352,7.715,3.014,17.895
2023-08-25 10:51:22,-9999.0,78.1,55.1,70.827,3.322,7.685,2.969,17.776
2023-08-25 10:51:23,-9999.0,78.043,55.115,69.781,3.382,7.715,3.029,17.91
2023-08-25 10:51:24,-9999.0,78.086,55.072,69.194,3.427,7.73,3.029,17.791
2023-08-25 10:51:25,-9999.0,78.008,55.08,68.357,3.397,7.805,3.044,17.806
2023-08-25 10:51:26,-9999.0,78.022,55.065,67.77,3.352,7.79,2.88,17.657
2023-08-25 10:51:27,-9999.0,78.002,55.074,67.09,3.472,7.805,2.969,17.702
2023-08-25 10:51:28,-9999.0,77.91,55.082,67.586,3.487,7.79,2.999,17.731
2023-08-25 10:51:29,-9999.0,77.918,55.018,68.224,3.472,7.805,3.044,17.776
2023-08-25 10:51:30,-9999.0,78.004,55.004,68.597,3.517,7.819,3.074,17.731
2023-08-25 10:51:31,-9999.0,77.961,54.989,68.468,3.532,7.805,3.059,17.835
2023-08-25 10:51:32,-9999.0,78.09,55.061,68.683,3.442,7.775,2.999,17.716
2023-08-25 10:51:33,-9999.0,78.033,55.018,69.614,3.442,7.775,2.999,17.702
2023-08-25 10:51:34,-9999.0,78.076,55.09,69.9,3.532,7.715,2.969,17.702
2023-08-25 10:51:35,-9999.0,77.961,55.076,70.716,3.562,7.7,2.984,17.687
2023-08-25 10:51:36,-9999.0,77.955,55.012,70.939,3.606,7.849,2.969,17.627
2023-08-25 10:51:37,-9999.0,77.883,55.012,71.684,3.576,7.79,3.044,17.672
2023-08-25 10:51:38,-9999.0,77.898,55.026,72.228,3.547,7.7,2.999,17.672
2023-08-25 10:51:39,-9999.0,77.969,54.969,72.343,3.562,7.73,3.074,17.716
2023-08-25 10:51:40,-9999.0,78.041,55.026,72.658,3.681,7.834,2.999,17.598
2023-08-25 10:51:41,-9999.0,77.983,55.012,72.758,3.591,7.909,3.044,17.568
2023-08-25 10:51:42,-9999.0,78.055,54.897,72.758,3.532,7.834,3.014,17.642
2023-08-25 10:51:43,-9999.0,78.02,54.948,72.766,3.606,7.79,3.029,17.598
2023-08-25 10:51:44,-9999.0,78.049,54.919,72.752,3.621,7.894,2.955,17.627
2023-08-25 10:51:45,-9999.0,78.049,54.905,72.508,3.532,7.879,2.999,17.598
2023-08-25 10:51:46,-9999.0,78.063,54.963,72.351,3.696,7.805,2.984,17.613
2023-08-25 10:51:47,-9999.0,78.106,54.934,72.465,3.532,7.924,3.029,17.613
2023-08-25 10:51:48,-9999.0,78.114,54.942,72.559,3.576,7.909,2.984,17.627
2023-08-25 10:51:49,-9999.0,78.086,54.884,72.76,3.621,7.954,3.074,17.568
2023-08-25 10:51:50,-9999.0,78.028,54.942,72.803,3.606,7.999,3.029,17.598
2023-08-25 10:51:51,-9999.0,77.985,54.827,72.874,3.532,7.954,2.969,17.613
2023-08-25 10:51:52,-9999.0,77.957,54.884,72.645,3.606,7.894,2.925,17.613
2023-08-25 10:51:53,-9999.0,77.977,54.905,72.222,3.517,7.999,3.029,17.568
2023-08-25 10:51:54,-9999.0,77.934,54.833,71.864,3.636,7.939,2.925,17.657
2023-08-25 10:51:55,-9999.0,77.92,54.948,71.778,3.562,7.894,2.94,17.672
2023-08-25 10:51:56,-9999.0,77.926,54.897,71.713,3.517,7.954,3.014,17.509
2023-08-25 10:51:57,-9999.0,77.941,54.897,71.67,3.502,7.924,3.014,17.523
2023-08-25 10:51:58,-9999.0,77.881,54.88,71.653,3.502,7.879,2.999,17.538
2023-08-25 10:51:59,-9999.0,77.896,54.924,71.854,3.532,7.939,2.969,17.583
2023-08-25 10:52:00,-9999.0,77.896,54.88,72.255,3.457,7.924,3.014,17.494
2023-08-25 10:52:01,-9999.0,77.953,54.837,72.427,3.412,8.014,2.999,17.494
2023-08-25 10:52:02,-9999.0,77.967,54.895,72.512,3.457,7.969,3.059,17.568
2023-08-25 10:52:03,-9999.0,77.91,54.866,72.427,3.532,8.058,2.999,17.479
2023-08-25 10:52:04,-9999.0,77.945,54.901,72.433,3.651,8.029,2.984,17.434
2023-08-25 10:52:05,-9999.0,77.902,54.887,72.805,3.532,8.014,3.059,17.449
2023-08-25 10:52:06,-9999.0,77.887,54.843,72.934,3.547,7.969,3.029,17.479
2023-08-25 10:52:07,-9999.0,78.037,54.792,73.083,3.547,7.984,2.984,17.479
2023-08-25 10:52:08,-9999.0,78.008,54.893,73.169,3.711,8.029,2.955,17.449
2023-08-25 10:52:09,-9999.0,77.943,54.812,73.504,3.606,8.058,2.969,17.464
2023-08-25 10:52:10,-9999.0,77.934,54.761,73.74,3.651,7.954,2.999,17.419
2023-08-25 10:52:11,-9999.0,77.912,54.839,73.817,3.726,8.014,3.059,17.479
2023-08-25 10:52:12,-9999.0,77.703,54.831,72.478,3.771,8.014,2.984,17.449
